Doctor Identifier,Provider Type,Number of Beneficiaries,Services by Beneficiary,Total Submitted Charge Amount By Benificiary,Total Allowed Amount By Benificiary,Total Payment Amount By Benificiary,Total Standardized Payment Amount By Benificiary,Number of Drug Services By Benificiary,Total Drug Submitted Charge Amount By Benificiary,Total Drug Allowed Amount  By Benificiary,Total Drug Payment Amount  By Benificiary,Total Drug Standardized Payment Amount By Benificiary,Number of Medical Services,Percent Atrial Fibrillation,Percent Alzheimerâ€™s Disease or Dementia ,Percent Asthma ,Percent Cancer ,Percent Heart Failure ,Percent Chronic Kidney Disease,Percent Chronic Obstructive Pulmonary Disease,Percent Depression ,Percent Diabetes ,Percent Hyperlipidemia ,Percent Hypertension ,Percent Ischemic Heart Disease ,Percent Osteoporosis ,Percent Rheumatoid Arthritis or Osteoarthritis ,Percent Schizophrenia or Other Psychotic Disorders ,Percent Stroke ,Average HCC Risk Score of Beneficiaries 
716927105,Nurse Practitioner,72,13.34722222,1026,425.5697222,324.1629167,335.3465278,0,0,0,0,0,961,0.89,1.03,0.91,19,1.38,18,1.07,18,21,53,58,24,0.51,44,0.59,0.42,1.08
760458103,Internal Medicine,228,1.01754386,502.5719298,103.7864474,81.36846491,81.47802632,0,0,0,0,0,232,9,0.83,13,8,14,20,14,27,29,62,68,27,7,51,0.44,0.44,1.06
222650129,Audiologist (billing independently),103,1.310679612,190.0873786,162.2974757,109.5217476,105.1592233,0,0,0,0,0,135,0.91,0.86,0.9,12,1.34,11,1.03,18,1.7,36,49,27,0.55,31,0.46,0.41,0.92
787730940,Endocrinology,15,1.266666667,314.6666667,183.4846667,143.5,167.3693333,0,0,0,0,0,19,0.15,0.18,0.16,0.1,0.24,75,0.19,0.36,0.28,0.48,75,0.33,0,0.35,0,0.07,2.36
572099215,Internal Medicine,265,3.060377358,5055.264151,908.1746415,696.460717,726.7113962,0,0,0,0,0,811,6,9,20,9,11,21,16,43,25,55,65,26,12,71,5,1.58,1.43
898490813,Cardiac Electrophysiology,35,1.628571429,206.8571429,28.11171429,19.54314286,20.77714286,0,0,0,0,0,57,0.12,0.09,0.12,0.1,0.16,0.22,0.13,0.21,0.21,0.4,0.47,0.26,0.07,37,0.05,0,1.57
596544133,Nurse Practitioner,15,2.2,935.2666667,272.4813333,213.6293333,210.6693333,0,0,0,0,0,33,0.1,0,0.1,0,0.15,0.2,0.12,73,0.19,0,0.4,0,0,0.25,0.05,0.05,0.82
782627336,Nurse Practitioner,49,1.081632653,329.0816327,136.0155102,106.6365306,111.0587755,0,0,0,0,0,53,0.32,0.32,29,0.24,33,43,45,41,37,63,73,53,0.19,37,0.18,0.15,1.63
504447449,Emergency Medicine,44,5.636363636,793.8863636,306.8506818,226.6568182,228.6970455,0,0,0,0,0,248,0.45,0.47,25,0.34,0.68,30,0.52,52,45,64,75,0.98,0.26,59,0,0.21,1.2
317467405,Ophthalmology,58,1.396551724,82.17241379,60.01086207,35.62413793,43.03275862,0,0,0,0,0,81,0.36,0.37,0.37,0.27,0.55,19,0.43,22,38,29,47,19,0.22,31,0.21,0.17,1.04
387933203,Family Practice,162,1.172839506,1221.944691,157.9051235,123.7108642,131.0838272,0,0,0,0,0,190,20,16,18,13,28,38,20,36,33,62,75,32,19,75,7,7,1.34
644197295,Anesthesiology,16,6,892.5,407.72,315.14375,316.518125,0,0,0,0,0,96,0.2,0,0.2,0,0,0.38,0.23,75,0.37,0.66,0.77,0.43,0.12,0.47,0.12,0,1.4
547118724,Cardiology,58,41.55172414,4053.793103,1799.302931,1582.328966,1897.022931,0,0,0,0,0,2410,0,0,19,0,5.19,5.97,4.12,67,5.12,21,19,5.8,1.42,21,3.19,1.57,1.14
106935507,Nurse Practitioner,17,1.352941176,2797.411765,448.4594118,351.5911765,348.0452941,0,0,0,0,0,23,0.07,0.06,0.07,0.06,0.11,0.14,0,0.14,0.13,65,65,0.16,0.04,0.18,0,0.03,1.47
823352297,Cardiology,1913,2.276006273,452.9864088,104.2131103,81.18765813,73.32399895,0,0,0,0,0,4354,13,6,13,17,14,21,15,21,25,55,63,29,10,36,3,7,1.2
312484920,Internal Medicine,209,2.607655502,401.9009569,115.0192823,88.88425837,83.46875598,0,0,0,0,0,545,12,11,22,22,18,37,26,40,34,43,73,27,11,26,6,6,1.87
551807024,Neurosurgery,28,8.464285714,2058.071429,722.6028571,562.3996429,558.6382143,0,0,0,0,0,237,0.45,54,0.46,0.35,0.69,0.88,0.53,57,0.84,50,57,0.99,0.26,46,0.28,0.21,1.35
660588974,Gastroenterology,26,8.269230769,495,340.8811538,235.3011538,235.5603846,0,0,0,0,0,215,0.36,0.38,0.36,0.27,0.54,0.69,0,0.76,0.67,1.2,50,0.78,0.21,0.87,0.21,0,0.79
258555755,Radiation Oncology,114,1.964912281,380.9912281,133.5401754,96.27789474,89.79938596,0.245614035,14.19298246,5.727719298,5.559210526,5.559210526,196,10,11,0.82,13,16,18,11,16,17,43,48,32,11,42,0.33,0.35,1.07
618486716,Hematology/Oncology,212,2.849056604,1059.570755,427.5641981,327.6174528,317.9627358,0,0,0,0,0,604,19,17,43,12,59,60,55,42,53,53,75,55,12,33,8,12,3.43
631767693,Nurse Practitioner,671,2.736214605,490.6780924,247.7386289,193.8608197,189.5322653,0,0,0,0,0,1836,36,33,27,22,53,67,42,51,39,70,75,59,13,43,20,16,2.57
361229438,Internal Medicine,63,1.047619048,161.4285714,146.5936508,113.34,111.037619,0,0,0,0,0,66,0.47,17,0.47,0.38,0.69,24,0.53,17,33,41,67,27,0.28,27,0,0.21,1.17
647846734,Internal Medicine,131,1.251908397,1410,219.041145,170.3522901,169.0491603,0,0,0,0,0,164,18,13,18,0.37,29,37,20,48,34,54,72,40,8,39,18,8,2.14
446403393,Optometry,152,2.914473684,1800.328947,426.19,313.3258553,316.0117105,0,0,0,0,0,443,13,1.6,13,11,11,27,9,24,32,59,63,34,7,46,0.9,0.73,1.45
804315490,Chiropractic,58,1.775862069,547.5862069,136.4837931,107.0034483,121.0341379,0,0,0,0,0,103,21,31,29,21,36,43,19,50,28,50,67,43,28,50,0.24,0.17,2.21
186326092,Nurse Practitioner,544,2.439338235,566.9613971,231.8459375,179.1480515,173.5815809,0,0,0,0,0,1327,35,30,25,18,46,65,34,41,38,71,75,58,21,50,14,14,2.36
438137414,Physical Therapist,76,14.26315789,550.6973684,178.9289474,127.6168421,147.0259211,0,0,0,0,0,1084,0.55,0.68,29,0.36,0.87,1.07,0.67,33,24,58,49,17,0.31,39,0.4,0.26,1.02
983736671,Licensed Clinical Social Worker,562,27.87544484,7345.871886,666.1318861,521.8858719,476.2689324,0,0,0,0,0,15666,22,40,26,13,44,54,33,56,39,56,75,60,10,45,23,14,2.4
676750912,Clinical Psychologist,22,1.181818182,191.4545455,114.34,89.64363636,88.89636364,0,0,0,0,0,26,0,0.12,0.13,0,0.19,0.24,0.15,75,0.24,50,68,0.28,0.08,0.31,75,0.06,1.65
972145599,Internal Medicine,132,2.666666667,599.3333333,217.7793182,160.7165152,173.2723485,0.121212121,15.46212121,7.155227273,7.007348485,7.007348485,336,12,1.51,17,14,19,20,19,27,36,58,66,30,9,34,0.84,0.65,1.3
855113664,Emergency Medicine,125,3.08,922.64,404.89648,314.2576,316.62744,0,0,0,0,0,385,31,26,25,17,55,75,39,39,39,46,75,54,10,26,9,18,3.12
759945117,Nuclear Medicine,458,11.09606987,1066.30131,421.6597598,330.1133188,325.1536681,0.126637555,4.626637555,2.719257642,2.627860262,2.627860262,5024,12,8,11,9,15,26,17,21,32,71,73,33,9,33,4,6,1.23
695574688,Obstetrics/Gynecology,338,2.396449704,602.7795858,194.4800888,145.678432,145.3481657,0,0,0,0,0,810,13,10,19,40,20,36,26,33,38,54,70,38,7,41,9,9,2.05
149478855,Family Practice,31,2.032258065,152.6129032,74.95645161,53.0483871,61.87225806,0,0,0,0,0,63,0.2,0.2,0.2,0.15,0.3,42,0.23,35,35,68,71,39,0.12,35,0.11,0,1.55
622709342,Internal Medicine,618,7.124595469,1214.220518,554.588123,418.3137702,411.0286408,0,0,0,0,0,4403,15,50,24,9,34,33,28,56,37,52,75,32,11,35,43,14,1.6
228330444,Licensed Clinical Social Worker,80,4.125,1239.5625,368.876625,279.821875,277.422375,0,0,0,0,0,330,0.73,14,30,0.57,1.11,16,16,75,26,38,58,24,0.43,26,65,0.34,1.71
343757241,Physical Medicine and Rehabilitation,251,5.450199203,1779.411275,373.024502,286.109761,240.7250598,0,0,0,0,0,1368,16,15,15,13,20,21,16,41,21,58,66,33,11,75,0,7,1.42
728475479,Chiropractic,54,4.407407407,340.6755556,203.2551852,145.8057407,140.0907407,0,0,0,0,0,238,0.47,0.44,0.46,0.38,0.68,0.89,0.53,52,31,39,41,1.03,0,1.15,63,0,1.32
633836038,Physician Assistant,589,2.422750424,657.7674024,268.3802037,209.0729711,202.3335823,0,0,0,0,0,1427,33,35,29,19,50,63,37,43,36,70,75,60,17,47,18,17,2.57
748513070,Optometry,18,1,378.1666667,147.9655556,116.0011111,131.7783333,0,0,0,0,0,18,0.15,0.16,0.15,0.1,0.23,0.29,0.18,0.33,0.27,75,75,0.31,0.08,0.33,0.1,0.07,1.25
597841817,Psychiatry,12,6.5,1656.166667,492.1216667,352.3675,343.05,0,0,0,0,0,78,0,0.15,0.15,0,0.22,0.29,0,75,0.28,0.5,0.59,0.33,0.09,0.37,0,0,1.42
353002836,Otolaryngology,92,1.782608696,291.8804348,109.1069565,82.8723913,95.09,0.141304348,12.75,8.918478261,8.403913043,8.403913043,151,0.78,0.77,13,0.59,1.1,18,15,29,34,71,63,20,0.49,30,0.42,0.34,1.15
585666390,Clinical Laboratory,26,4.5,177.2307692,131.5126923,128.8830769,123.7661538,0,0,0,0,0,117,0.11,0,0.1,0.09,0.15,65,0.12,0.2,75,73,75,0.24,0.07,42,0,0.05,1.49
628874548,Nurse Practitioner,855,2.718128655,606.7053684,278.1974854,217.008386,215.6214854,0,0,0,0,0,2324,30,30,29,20,46,63,42,44,36,67,75,55,17,48,12,16,2.27
383241394,Physical Therapist,905,3.344751381,297.5303867,159.1567624,116.1412707,107.8633923,0.163535912,0.817679558,0.155502762,0.122022099,0.122022099,2879,15,11,15,11,19,34,15,24,48,67,75,39,9,43,4,6,1.5
900654678,Emergency Medicine,71,6.591549296,9210.098592,652.8361972,509.9635211,495.7283099,0,0,0,0,0,468,0,0,27,0,20,21,0,42,35,59,73,23,28,75,0,0,1.36
207619885,Nurse Practitioner,867,2.445213379,314.9527105,117.0410381,87.61355248,85.46800461,0.475201845,11.81545559,4.065236448,3.157128028,3.157128028,1708,12,6,13,9,12,20,8,21,25,56,68,22,8,75,2,4,1.05
795751689,Emergency Medicine,64,8.78125,1556.774844,751.9609375,550.9696875,512.6317188,0.46875,9.375,7.35984375,7.21125,7.21125,532,1.34,1.24,1.29,1.14,1.91,31,20,19,25,50,55,28,0.84,36,0.63,0.59,1.15
122907666,Urology,180,4.972222222,145.7391667,144.4987222,105.3477222,103.4138889,0,0,0,0,0,895,12,1.29,1.34,9,8,13,7,14,12,50,47,22,6,52,0.69,0.61,0.78
508284852,Physician Assistant,20,7.4,779,656.0805,478.625,467.367,0,0,0,0,0,148,0.44,0.47,0.44,0,0,0.86,0,75,0.83,1.5,1.75,0.97,0,1.07,0.26,0.21,0.73
367397739,Neurology,16,8.875,915.375,348.075,240.465,234.548125,0,0,0,0,0,142,0,0,0.17,0.14,0,0.33,0,75,0.32,0,0.69,0,0,0.43,0.09,0,1.14
956948342,Podiatry,218,1.032110092,661.9816514,131.427156,101.3893578,102.1338532,0,0,0,0,0,225,18,12,17,18,22,35,19,37,33,69,75,39,19,47,7,7,1.52
560918269,Nurse Practitioner,21,1,101.6666667,101.6666667,60.48,93.6247619,0,0,0,0,0,21,0.23,0.27,0.24,0.15,0.36,0.44,0.28,0.54,0.41,57,0.82,0.48,0.13,0.5,0.17,0.11,1.42
199430833,Physician Assistant,239,2.083682008,357.2050209,170.0956067,132.4098745,139.443431,0,0,0,0,0,498,26,33,25,15,51,63,35,45,51,68,75,53,12,52,22,18,3.16
159736610,Mass Immunization Roster Biller,172,3.622093023,1016.337209,331.402093,271.2557558,256.0684302,0.587209302,61.05813953,50.63127907,49.54784884,49.54784884,522,12,2.48,7,13,10,9,3.58,19,10,32,54,21,12,32,1.04,1.19,1
886729737,Nurse Practitioner,532,3.370300752,1273.761278,386.4494173,293.7786654,298.2109398,0.071428571,16.03383459,8.585601504,8.413928571,8.413928571,1755,28,20,46,16,55,55,65,45,50,68,75,60,11,44,11,13,2.44
695846031,Certified Clinical Nurse Specialist,253,1.316205534,1153.458498,241.7662055,183.913083,185.7968379,0,0,0,0,0,333,11,6,19,18,18,22,19,21,26,52,74,39,7,40,0.84,5,1.28
847041217,Podiatry,180,2.1,71.74433333,70.101,68.7,67.54866667,1.05,42.14483333,42.14483333,41.29866667,41.29866667,189,15,6,8,10,12,12,2.88,21,18,49,49,26,2.12,40,0.81,0.93,0.92
619735922,Pediatric Medicine,72,5.347222222,220.2083333,174.7751389,126.3626389,121.5019444,0,0,0,0,0,385,0.58,0.55,0.57,0.46,0.84,1.1,0.65,21,21,60,58,19,0.35,44,0,0.26,0.8
399720635,Family Practice,22,10.63636364,834.7727273,321.1754545,251.7777273,250.9181818,0,0,0,0,0,234,0.19,0,0.19,0.14,0.28,0.36,0.22,0.39,0.35,0.63,0.74,0.41,0,55,0.11,0,1.24
815414106,Internal Medicine,337,5.65578635,684.421365,371.2847774,272.4775964,321.9353709,0,0,0,0,0,1906,19,72,17,8,40,41,25,35,37,48,75,49,9,34,21,9,2.16
775568573,Surgical Oncology,33,33.87878788,2147.878788,945.3290909,729.6806061,660.7209091,0,0,0,0,0,1118,0.48,0,0.43,0.45,0.66,0.9,0.48,0.83,0.93,45,58,1.1,0.3,70,0,0,1.41
375166324,Internal Medicine,861,3.838559814,1049.102207,478.6463995,358.0814286,349.3391289,0,0,0,0,0,3305,10,8,15,9,13,20,16,24,39,69,71,30,8,38,5,5,1.22
395332868,Orthopedic Surgery,350,2.385714286,268.8857143,99.75428571,68.91648571,62.19162857,0,0,0,0,0,835,9,4,9,12,8,16,10,20,22,55,55,22,7,34,0.73,4,0.9
773721976,Internal Medicine,12,4.333333333,866.0541667,411.8258333,322.8691667,321.7533333,0,0,0,0,0,52,0.15,0,0.15,0,0.22,0.29,0.17,75,0.28,0.49,0.58,0.32,0,0.35,0.09,0,1.52
963854705,Obstetrics/Gynecology,541,1.186691312,657.4417745,169.1692052,129.7760444,128.1759519,0,0,0,0,0,642,23,26,17,17,30,38,18,40,23,58,75,44,16,46,15,11,1.83
779642196,Colorectal Surgery (formerly proctology),219,2.063926941,57.76136986,57.59972603,56.44757991,63.03182648,1.03196347,39.42826484,39.266621,38.47840183,38.47840183,226,10,5,5,11,6,12,11,14,23,64,65,26,7,32,1.12,1.15,0.86
792158902,Nurse Practitioner,132,14.75757576,2114.378788,713.1053788,514.8471212,508.7110606,3,146.25,63.92159091,52.59810606,52.59810606,1552,17,13,10,2.35,13,32,14,14,32,59,69,32,1.79,28,0,1.22,1.14
390120122,Diagnostic Radiology,219,1.885844749,431.6575342,134.1539726,94.82369863,92.04484018,0,0,0,0,0,413,14,6,49,18,25,23,46,22,21,56,58,34,13,40,0.63,0.61,1.48
876938545,Clinical Psychologist,229,6.768558952,955.8908297,340.6355459,251.6977729,244.3972926,3.244541485,172.3144105,82.74973799,64.39951965,64.39951965,807,14,10,11,11,16,20,11,28,20,53,66,28,9,66,5,0.91,1.26
273003650,Physician Assistant,106,20.33962264,1220.377358,840.8598113,619.5191509,619.1811321,0,0,0,0,0,2156,2.71,3.04,2.72,2.01,4.16,16,3.18,31,21,39,54,12,1.57,58,1.71,1.28,0.89
521089299,Physician Assistant,365,1.961643836,286.6657534,188.7540274,111.1740274,111.9829863,0,0,0,0,0,716,7,8,11,12,13,18,8,13,39,58,74,24,8,39,2.18,4,1.1
757709088,Independent Diagnostic Testing Facility,77,2.363636364,349,146.1267532,114.5663636,133.0384416,0,0,0,0,0,182,35,29,25,16,62,75,29,48,52,75,75,62,0.34,40,0.41,17,3.49
946704898,Diagnostic Radiology,118,3.042372881,1223.508475,360.8061864,274.5866949,264.9844915,0,0,0,0,0,359,23,29,25,13,44,64,31,47,31,61,75,58,21,43,16,11,2.9
874837470,Pathology,54,32.7037037,1466.296296,953.1277778,735.702037,716.8372222,0,0,0,0,0,1766,1.21,1.34,1.19,0.93,1.84,2.34,1.39,31,24,50,56,2.66,0.71,54,0.73,0.57,1.2
276335702,Psychiatry,24,14.41666667,1835.416667,1377.029583,1046.459583,1051.792917,0,0,0,0,0,346,0.98,1.12,0.99,0.72,1.52,1.92,1.17,75,1.83,3.22,50,2.14,0.56,2.3,0.65,0,0.84
279569025,Clinical Psychologist,115,2.808695652,722.9994783,260.4323478,193.7518261,194.8893913,0.2,15.65878261,8.634347826,8.460956522,8.460956522,300,1.3,1.23,20,1.05,13,11,15,39,19,39,57,17,0.83,26,0.65,0.56,1.14
449234423,Internal Medicine,77,6.103896104,1146.220779,409.732987,308.0546753,358.2044156,0,0,0,0,0,470,30,73,1.32,0.75,48,56,16,69,36,39,69,39,0.67,55,26,0.61,2.21
947017850,Internal Medicine,298,1.187919463,1201.279228,172.9645638,133.8188255,136.0660403,0,0,0,0,0,354,21,13,27,19,28,42,31,36,37,65,75,40,14,43,6,10,1.8
548676743,Physical Therapist,43,9.976744186,598.6046512,412.4330233,307.9718605,307.8162791,0,0,0,0,0,429,0.61,0.65,0.61,0,0.92,1.17,0.71,26,1.13,44,49,1.32,0.35,37,0.36,0.28,0.79
184727019,Endocrinology,487,1.562628337,356.5195072,125.2542094,93.4136961,93.04215606,0,0,0,0,0,761,13,7,22,34,28,43,24,33,44,54,75,50,8,29,5,6,2.09
739619246,Emergency Medicine,124,3.274193548,308.8225806,212.5491129,164.3181452,164.0678226,0,0,0,0,0,406,1.09,1.1,15,0.85,1.64,13,12,19,31,71,73,27,19,38,0.61,0.5,0.9
529123449,Obstetrics/Gynecology,227,13.25991189,557.0132159,298.3876652,220.2137004,214.8584141,3.127753304,98.37004405,93.69907489,73.90154185,73.90154185,2300,6,1.82,46,7,5,11,11,20,17,52,55,17,8,33,0.88,0.88,0.85
393519436,Internal Medicine,156,1.846153846,756.9038462,306.6657692,237.1424359,243.2311538,0,0,0,0,0,288,31,28,26,17,58,63,50,46,44,63,75,69,16,49,13,22,2.88
499839583,CRNA,299,10.90635452,1562.278495,518.6328094,392.3243144,385.6577926,6.327759197,92.83785953,68.62351171,53.56043478,53.56043478,1369,8,4,14,7,13,23,14,30,30,61,67,20,8,74,6,4,1.41
579560700,Chiropractic,455,2.384615385,223.6572088,140.9286154,109.6629231,107.9908132,0,0,0,0,0,1085,7,23,33,4,18,23,22,75,28,38,55,24,5,25,75,3,1.72
606319086,Licensed Clinical Social Worker,12,12.75,1788.333333,1088.6975,833.7816667,837.6375,0,0,0,0,0,153,0.37,0.42,0.37,0.27,0.57,0.72,0.44,0.82,0.69,1.21,1.41,0.8,0,0.86,0.24,0,2.17
175226967,Optometry,720,1.161111111,356.1180556,167.8127917,128.1542639,129.1981111,0,0,0,0,0,836,20,25,27,10,39,48,23,52,40,61,75,47,10,40,14,13,2.2
183533061,Internal Medicine,89,2.370786517,522.6741573,156.4310112,101.7579775,98.03460674,0,0,0,0,0,211,0.62,12,0.62,0.51,12,22,0.7,1.21,30,22,60,28,0.38,35,0.29,0.28,1.22
294989899,Licensed Clinical Social Worker,20,5.2,625.55,495.5065,337.856,355.458,0,0,0,0,0,104,0,0.49,0.44,0.31,0.67,0.84,0.52,75,0.8,1.4,1.65,0.93,0.25,1.01,0.28,0.2,0.96
503823763,Internal Medicine,204,2.147058824,754.5833333,202.6044118,152.3028431,148.7776961,0,0,0,0,0,438,8,6,11,12,9,14,8,25,20,50,57,26,12,35,0.62,0.58,1.2
977369479,Obstetrics/Gynecology,498,1.072289157,276.6004016,112.0009438,81.5537751,85.34178715,0,0,0,0,0,534,16,22,23,10,27,34,28,51,33,52,67,41,9,39,17,6,1.84
557379588,Thoracic Surgery,66,22.83333333,1141.439394,1140.955758,887.4628788,957.5339394,0,0,0,0,0,1507,2.57,3.27,2.68,1.69,4.12,5.07,3.2,6.23,17,58,41,32,1.42,39,1.97,1.26,0.91
986209172,Internal Medicine,137,1.138686131,352.7885401,90.56518248,66.61087591,79.10788321,0,0,0,0,0,156,10,13,24,9,18,18,22,45,27,38,58,20,9,32,10,0.37,1.37
444769640,Certified Clinical Nurse Specialist,188,1.978723404,353.0227128,158.9420745,123.9971277,144.3678723,0,0,0,0,0,372,36,48,22,26,45,56,35,47,36,52,75,42,13,51,11,11,2.21
679178357,Ophthalmology,55,1.018181818,226.4727273,49.27018182,38.43981818,45.018,0,0,0,0,0,56,0.25,0.23,27,24,0.37,20,20,25,25,56,64,42,0.15,44,0,0.11,1.18
912496838,Family Practice,220,1.254545455,71.65577273,54.87359091,38.18140909,46.18822727,0,0,0,0,0,276,9,5,20,6,10,12,15,28,17,42,49,18,8,33,0.74,0.6,1.05
349425080,Cardiology,43,9.069767442,1497.116279,1057.630698,770.245814,726.6095349,0,0,0,0,0,390,0,1.34,1.3,1.08,1.98,2.56,1.51,75,33,42,42,2.95,0,26,33,0,1.34
971821503,General Surgery,273,1.146520147,1157.735531,173.0954945,137.9546154,140.3221978,0,0,0,0,0,313,14,8,17,14,22,34,21,30,34,65,72,35,10,47,6,4,1.38
860550440,Family Practice,282,2.287234043,751.748227,214.6862057,167.0235816,165.8944326,0,0,0,0,0,645,37,34,29,16,60,63,42,47,44,69,75,65,19,45,12,11,2.53
642170373,Diagnostic Radiology,42,1.761904762,305.5714286,84.58857143,50.69,73.72214286,0,0,0,0,0,74,0.33,0.38,0.35,0.22,0.52,0.65,0.41,31,40,55,71,36,0.19,48,0.23,0.16,1.29
349131243,Nurse Practitioner,302,1.745033113,313.602649,132.3710265,105.4666556,104.0459603,0,0,0,0,0,527,5,1.65,9,11,2.64,11,5,23,16,57,53,12,12,42,0.88,0.82,0.81
300059558,Emergency Medicine,191,1.020942408,1079.287958,137.4976963,111.5626178,111.7938743,0,0,0,0,0,195,8,0.28,7,12,8,19,8,17,24,56,62,23,0.29,30,0.14,0.2,0.95
733070342,Otolaryngology,15,3.666666667,1218.8,365.83,274.762,259.5793333,0,0,0,0,0,55,0.13,0,0,0.11,0.19,0.26,0.15,75,0.25,0.47,0.55,0.3,0.08,0.34,0.06,0.06,1.38
172466166,Chiropractic,146,1.678082192,683.1712329,171.3047945,133.6353425,152.8360274,0,0,0,0,0,245,33,18,24,21,51,57,29,38,37,61,75,50,16,42,0.74,12,2.5
658554306,Nurse Practitioner,67,6.179104478,1075.895522,445.8583582,327.35,331.5367164,0,0,0,0,0,414,0.95,1.03,16,0.71,1.46,19,18,75,21,63,60,25,0.55,37,18,0.45,1.18
996274725,Diagnostic Radiology,521,8.50671785,1857.710173,737.7235893,544.8869098,518.7862956,0.193857965,8.694817658,2.154452975,2.049289827,2.049289827,4331,26,43,16,14,41,37,25,38,35,70,75,51,19,50,12,12,1.76
817660292,Hospice and Palliative Care,13,6,1364.846154,565.3984615,431.5476923,426.9830769,0,0,0,0,0,78,0.2,0.21,0.2,0,0,0,0,0.42,0.37,0.66,0.77,0,0,0.47,0,0,0.94
705182187,Infectious Disease,90,2.133333333,77.41155556,72.03633333,70.59366667,77.47011111,1.066666667,57.216,51.84077778,50.80344444,50.80344444,96,1.65,1.23,13,1.49,1.88,16,16,24,34,53,68,20,1.25,19,0.53,0.55,0.94
747577039,Internal Medicine,337,2.608308605,619.272997,268.7531751,188.3506528,178.2274777,0,0,0,0,0,879,13,11,7,11,18,18,11,18,20,50,65,30,10,38,3,4,1.19
104639528,Physical Therapist,789,3.659062104,319.0538783,141.3667681,98.68723701,100.0275665,0,0,0,0,0,2887,12,5,14,11,14,19,15,28,30,64,67,26,8,35,4,5,1.26
654729668,Internal Medicine,21,11.28571429,673.3333333,334.0261905,228.7804762,178.7704762,0,0,0,0,0,237,0.17,0,0,0.18,0.22,0.32,0.16,0.24,0.34,57,57,0.41,0.12,67,0,0.07,1.14
750118093,Critical Care (Intensivists),430,1.779069767,403.6302326,148.1061395,112.2751628,108.401814,0,0,0,0,0,765,30,16,24,15,56,57,30,30,50,65,75,68,10,34,8,15,2.28
927466536,Cardiology,351,1.635327635,308.1367521,140.5670655,90.55532764,88.7265812,0.05982906,2.544159544,1.981168091,1.588860399,1.588860399,553,11,7,9,10,11,17,12,21,21,48,60,27,9,38,1.38,4,1
205968319,Anesthesiology,94,3.212765957,1526.906915,349.5052128,271.1740426,277.3603191,0,0,0,0,0,302,21,16,18,27,45,75,29,31,35,56,75,50,0.41,33,14,0.34,2.94
613903918,Anesthesiology,213,1.685446009,1801.746479,270.8583099,209.2680282,203.6330516,0,0,0,0,0,359,17,9,18,16,27,27,12,29,25,55,69,40,16,43,0.19,0.29,1.57
598738139,Pathology,174,2.540229885,2479.948276,682.1257471,519.2511494,515.7258046,0,0,0,0,0,442,2.49,2.62,12,19,9,25,2.96,34,19,39,61,13,14,33,1.48,1.19,1.46
178665131,Chiropractic,174,2.235632184,740.9252874,201.623046,132.5814943,131.1640805,0,0,0,0,0,389,10,1.34,6,11,10,20,1.61,26,23,40,60,29,10,36,0.72,0.64,1.15
684060991,Internal Medicine,28,11.03571429,1126.035714,936.3932143,638.2982143,701.9767857,0,0,0,0,0,309,0,1.37,1.17,0.76,1.78,2.21,1.38,75,2.07,43,57,2.4,0.63,2.57,0.81,0,1.45
614262667,Radiation Oncology,759,3.088274045,376.5151515,125.9828986,96.07177866,84.56467721,0,0,0,0,0,2344,16,12,16,23,27,35,20,28,36,62,74,47,8,41,8,6,1.7
897921778,CRNA,15,15.73333333,596,467.6853333,343.598,358.1066667,0,0,0,0,0,236,0.26,0.3,0,0.19,0.41,0.51,0.31,0.59,0.49,75,75,0.57,0,75,0,0,0.93
816721856,Physician Assistant,55,6.781818182,836,663.2456364,505.7454545,488.8474545,0,0,0,0,0,373,1.09,22,1.08,0.86,1.65,2.11,1.26,60,20,35,40,2.41,0.64,31,0.63,0,1.07
234347903,Internal Medicine,92,2.576086957,732.2604348,286.1168478,222.6630435,215.763913,0,0,0,0,0,237,22,15,18,23,23,49,18,32,30,58,67,32,12,47,0.4,12,1.85
455197166,Geriatric Psychiatry,51,2.607843137,150.372549,125.0135294,84.52254902,82.24294118,0,0,0,0,0,133,0.37,0.35,0.37,0.3,0.54,31,0.42,0.74,29,37,55,27,0.22,39,0.19,0.17,1.26
505333737,Emergency Medicine,590,2.152542373,456.0355932,200.7047458,151.4851695,143.1714237,0,0,0,0,0,1270,17,26,15,13,20,32,17,38,29,63,69,39,8,45,16,18,1.45
267448098,Obstetrics/Gynecology,219,1.785388128,334.8447489,100.3776256,65.84063927,63.60292237,0,0,0,0,0,391,13,7,7,19,12,14,8,9,12,43,59,23,13,42,0.57,0.56,1.16
117840787,Physician Assistant,417,9.527577938,1200.58753,923.0779137,705.3142446,700.5578657,0,0,0,0,0,3973,36,62,25,13,64,64,32,53,43,57,75,70,14,63,18,15,2.47
840845593,Internal Medicine,445,5.750561798,892.0033708,346.5123596,252.7092809,251.3787416,0.86741573,125.3179775,65.56139326,60.39213483,60.39213483,2173,15,12,8,12,19,42,14,23,25,45,71,33,8,36,3,5,1.31
962548835,Internal Medicine,41,12.24390244,612.195122,612.195122,435.837561,473.9339024,0,0,0,0,0,502,1.05,1.27,1.09,0.71,0,2.05,1.28,2.46,1.93,3.32,27,2.24,0.59,2.4,0,0,0.57
